"feature_id_full","feature_id","feature_mz","feature_rt","sirius_molecularformula"
"7543_884.48_7",7543,884.480642406161,6.982627,"C38H62N10O13"
"7544_889.44_7",7544,889.435252895016,6.982627,"C46H60N6O12"
"7545_437.34_7",7545,437.344234725589,6.9832416,"C26H50O4Si"
"7546_455.35_7",7546,455.354302386039,6.9832416,"C24H52O4Si"
"7547_513.36_7",7547,513.357398593133,6.9832416,"C32H50O6"
"7548_389.27_7",7548,389.268841162614,6.985389,"C24H38O5"
"7549_459.24_7",7549,459.236846414271,6.9865184,"C24H36O7"
"755_495.15_1.4",755,495.148020887897,1.4248819,"C18H32O13"
"7550_215.18_7",7550,215.179978528294,6.987649,"C16H24O"
"7551_271.24_7",7551,271.242492224234,6.988133,"C20H32O"
"7552_569.35_7",7552,569.347450251698,6.991258,"C34H50O8"
"7553_277.22_7",7553,277.216947052019,6.9943943,"C18H28O2"
"7554_423.22_7",7554,423.215465072123,6.994423,"C24H32O5"
"7555_403.25_7",7555,403.248027574462,6.9954877,"C24H36O6"
"7556_319.23_7",7556,319.227599997319,7.002572,"C20H30O3"
"7557_319.23_7",7557,319.228633831659,7.0039177,"C20H30O3"
"7558_407.37_7",7558,407.367515592422,7.00871,"C30H48O"
"7559_425.38_7",7559,425.378206100085,7.00871,"C30H48O"
"756_502.25_1.4",756,502.249886231324,1.4248819,"C21H32N4O9"
"7560_191.18_7",7560,191.181046855789,7.012326,"C11H23FO"
"7561_439.36_7",7561,439.359096547084,7.0125785,"C30H48O3"
"7562_354.24_7",7562,354.243379339237,7.013456,"C23H28O2"
"7563_573.38_7",7563,573.378305605313,7.015423,"C34H54O8"
"7564_884.48_7",7564,884.483217524126,7.0193243,"C38H62N10O13"
"7565_889.44_7",7565,889.437828719435,7.0193243,"C41H70O19"
"7566_405.27_7",7566,405.266654768482,7.020251,"C22H35FN4O3"
"7567_422.29_7",7567,422.293598245945,7.020251,"C22H33FN4O2"
"7568_301.22_7",7568,301.218203259517,7.0218525,"C17H31FO4"
"7569_362.27_7",7569,362.269196476741,7.024541,"C22H32O3"
"757_163.04_1.4",757,163.039268747351,1.4276712,"C9H8O4"
"7570_287.24_7",7570,287.237154013151,7.027773,"C20H30O"
"7571_405.26_7",7571,405.263688008948,7.027773,"C24H38O6"
"7572_427.25_7",7572,427.245979847768,7.027773,"C24H36O5"
"7573_283.17_7",7573,283.169729289097,7.0284634,"C19H24O3"
"7574_610.34_7",7574,610.344132755429,7.0297894,"C29H44N4O9"
"7575_615.3_7",7575,615.29903935465,7.0297894,"C28H48O13"
"7576_317.21_7",7576,317.21150106426,7.0304494,"C20H28O3"
"7577_833.45_7",7577,833.446635632948,7.0308747,"C44H62N6O11"
"7578_349.24_7",7578,349.237932641469,7.035815,"C21H34O5"
"7579_828.49_7",7579,828.491609138823,7.0388536,"C46H69NO12"
"758_611.14_1.4",758,611.139805579095,1.429747,"C30H26O14"
"7580_471.35_7",7580,471.349515937144,7.0396204,NA
"7581_571.36_7",7581,571.362432364216,7.0396204,"C34H52O8"
"7582_845.41_7",7582,845.414607671615,7.0411754,"C39H66O18"
"7583_161.1_7",7583,161.096104025608,7.0439234,"C11H14O2"
"7584_163.11_7",7584,163.111819009728,7.0439234,"C11H16O2"
"7585_176.12_7",7585,176.12021483209,7.0439234,"C12H17O2"
"7586_301.22_7",7586,301.216742224969,7.044771,"C20H30O3"
"7587_320.26_7",7587,320.257105970242,7.045181,"C18H35NO2"
"7588_269.23_7",7588,269.226908718012,7.0454307,"C20H30O"
"7589_280.27_7",7589,280.265041216319,7.0471525,"C18H30O"
"759_327.05_1.4",759,327.047781862099,1.4309554,"C13H12N4O4"
"7590_453.34_7",7590,453.338758304875,7.0476203,"C27H47FO5"
"7591_280.26_7",7591,280.264173348051,7.048207,"C18H30O"
"7592_225.16_7.1",7592,225.164291310987,7.050678,"C17H22O"
"7593_466.32_7.1",7593,466.317608101724,7.050689,"C26H40O6"
"7594_201.16_7.1",7594,201.164178599226,7.051043,"C15H22O"
"7595_361.2_7.1",7595,361.201611945721,7.0512047,"C21H30O6"
"7596_243.17_7.1",7596,243.174847369819,7.0512733,"C17H24O2"
"7597_187.15_7.1",7597,187.148451499603,7.0513873,"C14H20O"
"7598_257.23_7.1",7598,257.226729852816,7.0513873,"C19H30O"
"7599_437.34_7.1",7599,437.341832957267,7.051788,"C30H46O3"
"76_139.04_0.4",76,139.039166464378,0.4419303,"C7H8O4"
"760_433.17_1.4",760,433.168339709338,1.4323286,"C17H30O11"
"7600_257.23_7.1",7600,257.228530253036,7.051909,"C16H31FO2"
"7601_863.5_7.1",7601,863.498226916776,7.051909,"C40H68N10O12"
"7602_525.36_7.1",7602,525.359161191454,7.052765,"C33H50O6"
"7603_421.26_7.1",7603,421.259330625365,7.0528383,"C24H36O6"
"7604_219.17_7.1",7604,219.174703070032,7.0541115,"C15H24O2"
"7605_863.49_7.1",7605,863.492492480108,7.0546308,"C45H76O13"
"7606_800.46_7.1",7606,800.460282475748,7.054797,"C36H67N5O13"
"7607_805.42_7.1",7607,805.415400532246,7.054797,"C47H58N4O9"
"7608_840.45_7.1",7608,840.454989431313,7.054797,"C46H62O13"
"7609_845.41_7.1",7609,845.410054502167,7.054797,"C39H66O18"
"761_599.16_1.4",761,599.158245498342,1.4327718,"C24H32O16"
"7610_219.17_7.1",7610,219.172564883467,7.0553627,"C15H24O2"
"7611_543.37_7.1",7611,543.369721218633,7.0556264,"C33H52O7"
"7612_438.29_7.1",7612,438.285876086916,7.055899,"C24H36O6"
"7613_443.24_7.1",7613,443.240840160501,7.056143,"C24H36O6"
"7614_459.22_7.1",7614,459.215231773593,7.05653,"C24H33FO6"
"7615_271.21_7.1",7615,271.20642167894,7.0569887,"C19H28O2"
"7616_840.46_7.1",7616,840.459495589835,7.0574355,"C35H59N15O8"
"7617_889.44_7.1",7617,889.440232283484,7.0574355,"C43H68O19"
"7618_387.25_7.1",7618,387.253293298628,7.058629,"C24H36O5"
"7619_159.12_7.1",7619,159.117094516911,7.059454,"C12H16O"
"762_289.13_1.4",762,289.125925626326,1.4331932,"C9H18N6O6"
"7620_267.21_7.1",7620,267.211163191308,7.059564,"C20H28O"
"7621_204.15_7.1",7621,204.150862148072,7.0596566,"C14H21O2"
"7622_331.23_7.1",7622,331.229509632118,7.059819,"C18H34O3S"
"7623_331.23_7.1",7623,331.227379912086,7.060348,"C21H30O3"
"7624_303.23_7.1",7624,303.232343955177,7.0630817,"C20H30O2"
"7625_285.22_7.1",7625,285.221628111008,7.0632606,"C20H30O2"
"7626_145.1_7.1",7626,145.101316139614,7.063398,"C11H14O"
"7627_269.23_7.1",7627,269.22802800993,7.0673876,"C20H30O"
"7628_128.06_7.1",7628,128.062258452653,7.067521,"C10H9O"
"7629_135.08_7.1",7629,135.080557932316,7.067521,"C9H12O2"
"763_289.09_1.4",763,289.091763815891,1.4351126,"C12H18O9"
"7630_149.1_7.1",7630,149.096291530226,7.067521,"C10H14O2"
"7631_175.11_7.1",7631,175.111589970915,7.067521,"C12H16O2"
"7632_177.13_7.1",7632,177.127758851753,7.067521,"C12H18O2"
"7633_501.25_7.1",7633,501.245583328952,7.067671,"C26H38O8"
"7634_303.23_7.1",7634,303.233444567806,7.0678535,"C20H30O2"
"7635_443.24_7.1",7635,443.242795868455,7.0718956,"C26H36O7"
"7636_403.25_7.1",7636,403.248238365461,7.0724688,"C24H36O6"
"7637_659.38_7.1",7637,659.379504571465,7.072901,"C37H56O11"
"7638_267.21_7.1",7638,267.212398214709,7.0753,"C14H28BNO4"
"7639_451.24_7.1",7639,451.243545596356,7.0752993,"C26H36O5"
"764_127.04_1.4",764,127.039203977092,1.4359779,"C6H8O4"
"7640_419.25_7.1",7640,419.24647029395,7.075657,"C22H31FN4O3"
"7641_280.26_7.1",7641,280.263016748902,7.0771656,"C18H30O"
"7642_419.24_7.1",7642,419.243374922548,7.077835,"C24H36O7"
"7643_441.23_7.1",7643,441.225511102568,7.079162,"C24H34O6"
"7644_203.18_7.1",7644,203.180076492542,7.0791883,"C15H24O"
"7645_438.29_7.1",7645,438.287846999666,7.079255,"C21H37FO7"
"7646_459.22_7.1",7646,459.217123051085,7.079255,"C21H40O6S"
"7647_835.53_7.1",7647,835.532597544102,7.082962,NA
"7648_403.25_7.1",7648,403.25010309257,7.0831795,"C25H32N4O2"
"7649_424.31_7.1",7649,424.306214339159,7.0832233,"C24H38O5"
"765_311.07_1.4",765,311.073687254243,1.4362946,"C12H16O8"
"7650_237.19_7.1",7650,237.185308168662,7.084312,"C15H24O2"
"7651_189.16_7.1",7651,189.163986750321,7.0871706,"C14H22O"
"7652_389.27_7.1",7652,389.268652296331,7.0871706,"C24H38O5"
"7653_437.34_7.1",7653,437.344263285289,7.0878367,"C25H50O2S"
"7654_455.35_7.1",7654,455.354710295114,7.0878367,"C27H47FO4"
"7655_385.24_7.1",7655,385.237662424353,7.088208,"C24H34O5"
"7656_429.26_7.1",7656,429.261499393072,7.088506,"C24H38O5"
"7657_219.18_7.1",7657,219.17598963404,7.0900145,"C15H24O2"
"7658_133.1_7.1",7658,133.101445206133,7.090856,"C10H14O"
"7659_147.12_7.1",7659,147.117056762976,7.090856,"C11H16O"
"766_288.18_1.4",766,288.180842615754,1.4403954,"C14H22O5"
"7660_175.15_7.1",7660,175.148464986261,7.090856,"C13H20O"
"7661_215.18_7.1",7661,215.179841828886,7.090856,"C16H24O"
"7662_321.21_7.1",7662,321.206458552491,7.090856,"C19H30O5"
"7663_283.21_7.1",7663,283.208075906467,7.0915127,"C17H29FO3"
"7664_253.2_7.1",7664,253.195831024703,7.091529,"C19H26O"
"7665_436.27_7.1",7665,436.273434366053,7.0915127,"C21H38O6S"
"7666_752.33_7.1",7666,752.328156444542,7.0931554,"C40H46O13"
"7667_441.23_7.1",7667,441.227727033872,7.095087,"C22H31FN4O3"
"7668_885.48_7.1",7668,885.476483722474,7.098662,"C37H64N12O13"
"7669_337.27_7.1",7669,337.274178539147,7.099427,"C21H36O3"
"767_237.09_1.4",767,237.087255601339,1.4434195,"C11H9NO4"
"7670_423.22_7.1",7670,423.217879607167,7.099463,"C18H31NO7S"
"7671_457.37_7.1",7671,457.370267887721,7.1039076,"C27H51FO5"
"7672_285.22_7.1",7672,285.222753953291,7.1051435,"C20H28O"
"7673_303.2_7.1",7673,303.197047639821,7.105445,"C19H26O3"
"7674_315.2_7.1",7674,315.196063110351,7.1057224,"C20H26O3"
"7675_315.2_7.1",7675,315.197075698999,7.105867,"C20H26O3"
"7676_337.18_7.1",7676,337.178167827075,7.1063466,NA
"7677_171.12_7.1",7677,171.117535903963,7.106601,"C13H16O"
"7678_363.22_7.1",7678,363.2179012425,7.106601,"C21H32O6"
"7679_444.28_7.1",7679,444.276029557093,7.106601,"C26H34O5"
"768_305.98_1.4",768,305.982126907526,1.4455084,"C10H12Cl3NO2"
"7680_425.23_7.1",7680,425.23051838911,7.106907,"C24H34O5"
"7681_387.25_7.1",7681,387.253070542833,7.1072826,"C24H36O5"
"7682_271.24_7.1",7682,271.242216810113,7.108022,"C20H32O"
"7683_580.35_7.1",7683,580.348101615394,7.1162243,"C31H51NO10"
"7684_585.3_7.1",7684,585.303048208413,7.1162243,"C33H44O9"
"7685_601.28_7.1",7685,601.277979326242,7.1162243,"C36H42O9"
"7686_463.34_7.1",7686,463.34171924251,7.116299,NA
"7687_231.14_7.1",7687,231.136037980779,7.1176405,"C13H20O2"
"7688_213.13_7.1",7688,213.127779190822,7.1191187,"C15H18O2"
"7689_715.35_7.1",7689,715.351674384981,7.119926,"C33H56O15"
"769_333.01_1.4",769,333.008285186956,1.4455084,"C11H10BrNO5"
"7690_828.42_7.1",7690,828.422815510789,7.119926,"C34H57N11O13"
"7691_833.38_7.1",7691,833.377892628424,7.119926,NA
"7692_399.22_7.1",7692,399.217349432463,7.1219864,"C24H32O6"
"7693_421.2_7.1",7693,421.199274948964,7.1225243,"C21H34O6"
"7694_461.36_7.1",7694,461.360349055699,7.1227393,"C29H48O4"
"7695_399.22_7.1",7695,399.219702779295,7.1233106,"C21H33FO7"
"7696_421.2_7.1",7696,421.202130598298,7.1233106,"C23H29FO6"
"7697_608.38_7.1",7697,608.379557131547,7.124168,"C33H55NO10"
"7698_325.21_7.1",7698,325.213694179034,7.1253104,"C22H30O3"
"7699_325.22_7.1",7699,325.215011351814,7.125622,"C22H30O3"
"77_160.1_0.4",77,160.09688529896,0.4422244,"C7H10O3"
"770_158.96_1.4",770,158.961649693482,1.4461153,NA
"7700_283.21_7.1",7700,283.206345882862,7.1259203,"C20H28O2"
"7701_161.13_7.1",7701,161.132690377509,7.1304507,"C12H18O"
"7702_461.25_7.1",7702,461.252016877032,7.130458,"C24H38O7"
"7703_401.23_7.1",7703,401.233173287544,7.130877,"C24H34O6"
"7704_439.21_7.1",7704,439.210262782994,7.133916,"C24H32O6"
"7705_280.26_7.1",7705,280.260974365248,7.1343904,"C16H35NO"
"7706_313.22_7.1",7706,313.216870271296,7.135108,"C21H30O3"
"7707_320.26_7.1",7707,320.258537961664,7.135686,NA
"7708_900.48_7.1",7708,900.480288331775,7.136003,"C42H75N3O15"
"7709_478.29_7.1",7709,478.293210490584,7.136895,"C23H44NO7P"
"771_419.15_1.4",771,419.153544352346,1.4494578,"C18H26O11"
"7710_569.29_7.1",7710,569.292051054113,7.138988,"C27H46O11"
"7711_263.24_7.1",7711,263.237545054885,7.1423244,"C18H30O"
"7712_423.22_7.1",7712,423.215114983685,7.1424594,"C21H36O6"
"7713_280.26_7.1",7713,280.263928312867,7.14283,"C18H30O"
"7714_459.27_7.1",7714,459.272298476742,7.14347,"C25H40O6"
"7715_471.35_7.1",7715,471.348837263481,7.144222,"C30H46O4"
"7716_511.34_7.1",7716,511.342749812194,7.144222,"C29H47FO6"
"7717_405.26_7.1",7717,405.264427135741,7.1458144,"C24H38O6"
"7718_419.28_7.1",7718,419.27992524992,7.1458144,"C25H40O6"
"7719_280.26_7.1",7719,280.264867466078,7.146454,"C18H30O"
"772_322.21_1.5",772,322.212764443073,1.4543618,"C17H24N2O3"
"7720_265.2_7.1",7720,265.195692202316,7.1465454,"C20H26O"
"7721_459.27_7.1",7721,459.274308737342,7.146804,"C27H38O6"
"7722_215.14_7.1",7722,215.144978883298,7.147125,"C12H21FO3"
"7723_233.16_7.1",7723,233.155597521851,7.147125,"C12H21FO3"
"7724_419.28_7.1",7724,419.282484403283,7.147125,"C23H37FN4O3"
"7725_139.99_7.1",7725,139.988144329902,7.147719,NA
"7726_387.25_7.2",7726,387.254921660033,7.150614,"C24H36O5"
"7727_515.37_7.2",7727,515.373992530417,7.1522174,"C32H52O6"
"7728_425.23_7.2",7728,425.23238699863,7.154563,"C26H34O6"
"7729_427.25_7.2",7729,427.246844093453,7.1577344,"C24H36O5"
"7730_231.14_7.2",7730,231.138352228759,7.160402,"C15H20O3"
"7731_643.29_7.2",7731,643.294466354,7.1604342,"C29H48O14"
"7732_407.37_7.2",7732,407.365643988063,7.161207,"C30H48O"
"7733_425.38_7.2",7733,425.376148227915,7.161207,"C30H48O"
"7734_273.18_7.2",7734,273.182526918921,7.1621456,"C16H26O2"
"7735_457.26_7.2",7735,457.258950045964,7.1627316,"C27H38O7"
"7736_265.2_7.2",7736,265.197411214823,7.162973,NA
"7737_383.22_7.2",7737,383.224693787063,7.162973,"C21H33FO6"
"7738_267.21_7.2",7738,267.212550710476,7.163968,"C17H29FO2"
"7739_320.26_7.2",7739,320.256682809218,7.164856,"C20H30O2"
"774_407.15_1.5",774,407.152813698503,1.4618527,"C15H28O11"
"7740_289.25_7.2",7740,289.252968993711,7.167995,"C20H32O"
"7741_439.32_7.2",7741,439.323085264438,7.168113,"C26H45FO5"
"7742_457.33_7.2",7742,457.33324565858,7.168113,"C29H46O5"
"7743_539.34_7.2",7743,539.336306660806,7.168113,"C31H48O6"
"7744_520.34_7.2",7744,520.337869312696,7.1691175,"C26H50NO7P"
"7745_575.43_7.2",7745,575.427851339655,7.1691175,"C35H60O7"
"7746_457.26_7.2",7746,457.257483771848,7.1691446,"C27H38O7"
"7747_145.1_7.2",7747,145.101295959504,7.1700454,"C11H14O"
"7748_159.12_7.2",7748,159.117009143952,7.1700454,"C12H16O"
"7749_201.16_7.2",7749,201.163957671886,7.1700454,"C15H22O"
"775_339.11_1.5",775,339.105111052768,1.4670315,"C14H20O8"
"7750_520.34_7.2",7750,520.340424775556,7.1708956,"C26H50NO7P"
"7751_173.13_7.2",7751,173.133543652112,7.170967,"C13H18O"
"7752_759.38_7.2",7752,759.375816567234,7.171153,"C33H56N6O15"
"7753_233.15_7.2",7753,233.152676356262,7.172862,"C15H22O3"
"7754_754.42_7.2",7754,754.42252538703,7.173189,"C35H60O16"
"7755_437.34_7.2",7755,437.343047625169,7.1736336,"C30H46O3"
"7756_320.25_7.2",7756,320.254813522103,7.173894,"C18H35NO2"
"7757_555.37_7.2",7757,555.367210658644,7.1760488,"C34H52O7"
"7758_455.35_7.2",7758,455.353421750173,7.1776648,"C30H46O3"
"7759_285.19_7.2",7759,285.186310122313,7.1779385,"C19H26O3"
"776_867.21_1.5",776,867.213479434487,1.4679362,"C45H40O19"
"7760_173.13_7.2",7760,173.132806885123,7.178379,"C13H18O"
"7761_313.18_7.2",7761,313.180720293384,7.1784086,"C20H26O4"
"7762_287.24_7.2",7762,287.237609751715,7.1795816,"C20H30O"
"7763_267.21_7.2",7763,267.211178321014,7.1809425,"C20H28O"
"7764_329.1_7.2",7764,329.102697091607,7.181287,"C18H18O7"
"7765_253.2_7.2",7765,253.1965851737,7.1823063,"C19H26O"
"7766_285.22_7.2",7766,285.221812970909,7.1825385,"C20H30O2"
"7767_441.2_7.2",7767,441.204212657243,7.1871967,"C24H34O5"
"7768_524.34_7.2",7768,524.343250336661,7.1890454,"C25H46O10"
"7769_271.24_7.2",7769,271.242509518915,7.18948,"C20H32O"
"777_340.1_1.5",777,340.103092227606,1.4724616,"C15H19NO9"
"7770_303.23_7.2",7770,303.232352333139,7.1901846,"C20H30O2"
"7771_529.3_7.2",7771,529.296773072741,7.1909227,"C23H42N6O9"
"7772_545.27_7.2",7772,545.271174647599,7.1909227,"C25H42N2O12"
"7773_131.09_7.2",7773,131.086196234618,7.1911902,"C10H12O"
"7774_356.26_7.2",7774,356.258865434153,7.191455,"C23H30O2"
"7775_269.19_7.2",7775,269.19060791446,7.191668,"C19H26O2"
"7776_171.06_7.2",7776,171.064508319257,7.1928005,"C8H12O5"
"7777_189.07_7.2",7777,189.074997661093,7.1928005,"C8H14O6"
"7778_489.3_7.2",7778,489.30402168454,7.1928005,"C25H46O10"
"7779_524.34_7.2",7779,524.340506056436,7.1928005,"C25H46O10"
"778_199.99_1.5",778,199.988268477704,1.4793129,"C5H4Cl2O3"
"7780_440.3_7.2",7780,440.302057956173,7.1934223,"C24H38O6"
"7781_159.12_7.2",7781,159.117798899706,7.1937447,"C12H16O"
"7782_524.32_7.2",7782,524.322458477513,7.194511,"C28H42O8"
"7783_529.28_7.2",7783,529.277849362052,7.194511,"C28H42O8"
"7784_191.18_7.2",7784,191.18102667708,7.194627,"C11H23FO"
"7785_269.23_7.2",7785,269.228589556259,7.194627,"C17H31FO2"
"7786_440.3_7.2",7786,440.304670264064,7.194627,"C22H35FN4O3"
"7787_445.26_7.2",7787,445.259588617535,7.194627,"C24H30FN3O3"
"7788_445.26_7.2",7788,445.256666199376,7.19683,"C24H38O6"
"7789_287.24_7.2",7789,287.238685742794,7.1968575,"C20H30O"
"779_595.14_1.5",779,595.144638306707,1.4806262,"C30H28O14"
"7790_287.2_7.2",7790,287.201628947408,7.199555,"C19H26O2"
"7791_571.36_7.2",7791,571.361741065199,7.199984,"C32H52O7"
"7792_191.18_7.2",7792,191.179925031179,7.200222,"C14H24O"
"7793_299.2_7.2",7793,299.201137884689,7.200462,"C20H28O3"
"7794_552.37_7.2",7794,552.371933289902,7.2006965,"C27H55NO11"
"7795_269.23_7.2",7795,269.226808328959,7.2011223,"C20H30O"
"7796_387.25_7.2",7796,387.253242569537,7.2015786,"C24H36O5"
"7797_537.3_7.2",7797,537.30348610959,7.201685,"C27H46O9"
"7798_289.25_7.2",7798,289.254892805643,7.2025247,"C17H33FO2"
"7799_347.26_7.2",7799,347.258491858155,7.2025247,"C22H36O4"
"78_475.18_0.4",78,475.177517058178,0.4428377,"C26H23N3O3S"
"780_250.09_1.5",780,250.092385520754,1.4924825,"C9H12O7"
"7800_420.28_7.2",7800,420.278007281328,7.2025247,"C27H32NO2"
"7801_403.25_7.2",7801,403.249963971966,7.2026167,"C22H33FN4O3"
"7802_425.23_7.2",7802,425.230248999515,7.202712,"C24H34O5"
"7803_347.26_7.2",7803,347.256321026529,7.203087,"C22H36O4"
"7804_297.19_7.2",7804,297.18536115898,7.2032914,"C20H26O3"
"7805_420.28_7.2",7805,420.275411054714,7.205284,"C24H34O5"
"7806_403.25_7.2",7806,403.248130664878,7.206895,"C24H36O6"
"7807_313.22_7.2",7807,313.216703160355,7.2088075,"C21H30O3"
"7808_329.21_7.2",7808,329.211716207294,7.2088075,"C21H30O4"
"7809_317.21_7.2",7809,317.211519591755,7.2101846,"C20H30O4"
"781_378.18_1.5",781,378.176103452314,1.4934448,"C16H24O9"
"7810_364.32_7.2",7810,364.32124609754,7.212488,"C23H43NO3"
"7811_203.18_7.2",7811,203.180047391318,7.212579,"C15H24O"
"7812_673.32_7.2",7812,673.323721380102,7.2139544,"C36H50O13"
"7813_483.31_7.2",7813,483.310134106731,7.215687,"C28H44O5"
"7814_203.18_7.2",7814,203.181193325577,7.218331,"C12H25FO2"
"7815_303.23_7.2",7815,303.234421200104,7.218331,"C17H33FO4"
"7816_331.23_7.2",7816,331.229439814847,7.218331,"C18H31FO4"
"7817_338.27_7.2",7817,338.271650705319,7.218331,"C17H36O3S"
"7818_349.24_7.2",7818,349.24018548862,7.218331,"C18H33FO5"
"7819_522.31_7.2",7819,522.310654646031,7.218331,"C24H39F2N9O3"
"782_255.05_1.5",782,255.047681399921,1.496364,"C9H12O7"
"7820_527.27_7.2",7820,527.265607384509,7.218331,"C28H37FN4O6"
"7821_349.24_7.2",7821,349.237801929777,7.2193894,"C21H34O5"
"7822_331.23_7.2",7822,331.227172371094,7.2203712,"C21H30O3"
"7823_371.22_7.2",7823,371.219616362463,7.221864,"C23H32O5"
"7824_271.21_7.2",7824,271.20593660764,7.221943,"C19H28O2"
"7825_443.24_7.2",7825,443.241345203224,7.222248,"C24H36O6"
"7826_557.35_7.2",7826,557.345118645697,7.2251344,"C31H50O7"
"7827_394.3_7.2",7827,394.295447981098,7.22581,"C23H36O4"
"7828_343.23_7.2",7828,343.22724191046,7.2262497,"C16H36O4Si"
"7829_366.26_7.2",7829,366.264336046473,7.2266297,"C21H32O4"
"783_137.06_1.5",783,137.059964605329,1.4982489,"C8H10O3"
"7830_412.25_7.2",7830,412.246272541165,7.2266297,"C23H35NO4"
"7831_719.45_7.2",7831,719.450002894599,7.2266297,"C39H68O9"
"7832_889.44_7.2",7832,889.438216168156,7.22678,"C41H70O19"
"7833_317.21_7.2",7833,317.212801670939,7.230351,"C20H28O3"
"7834_305.25_7.2",7834,305.248357516244,7.230645,"C20H32O2"
"7835_359.26_7.2",7835,359.256629549464,7.2307415,NA
"7836_253.2_7.2",7836,253.195667837248,7.231687,"C19H26O"
"7837_525.36_7.2",7837,525.357810268976,7.2317243,"C33H50O6"
"7838_421.35_7.2",7838,421.347265355849,7.2318587,"C30H46O2"
"7839_643.38_7.2",7839,643.382329711359,7.2318587,"C35H56O9"
"784_194.12_1.5",784,194.117742779077,1.5001051,"C11H12O2"
"7840_581.14_7.2",7840,581.144009272845,7.23315,"C33H26O11"
"7841_543.37_7.2",7841,543.368421589349,7.2336445,"C33H52O7"
"7842_1161.28_7.2",7842,1161.28308688486,7.234037,"C66H50O21"
"7843_443.24_7.2",7843,443.244396837712,7.2341785,"C21H40O6S"
"7844_287.2_7.2",7844,287.201330408598,7.23494,"C19H28O3"
"7845_301.22_7.2",7845,301.217684491664,7.2397656,"C20H28O2"
"7846_622.4_7.2",7846,622.395726044374,7.239796,"C34H52O9"
"7847_627.35_7.2",7847,627.351625026482,7.239796,"C36H50O9"
"7848_203.18_7.2",7848,203.177828996463,7.2427545,"C13H24"
"7849_569.29_7.2",7849,569.293590374808,7.2455053,"C27H46O11"
"785_383.13_1.5",785,383.13138651109,1.5011024,"C14H15N5O7"
"7850_457.37_7.2",7850,457.368212239159,7.2477503,"C30H48O3"
"7851_515.37_7.2",7851,515.371434088496,7.2477503,"C32H52O6"
"7852_436.27_7.3",7852,436.273095929018,7.250035,"C22H31FN4O3"
"7853_655.33_7.3",7853,655.329446329295,7.2512736,"C31H52O13"
"7854_313.18_7.3",7854,313.180205879184,7.251974,"C20H26O4"
"7855_687.39_7.3",7855,687.387299971134,7.251974,"C40H56O8"
"7856_571.36_7.3",7856,571.361252387096,7.2536163,"C32H52O7"
"7857_453.34_7.3",7857,453.337856295229,7.2557063,"C30H46O4"
"7858_299.2_7.3",7858,299.202336724576,7.2586026,"C20H28O3"
"7859_413.31_7.3",7859,413.305728465271,7.263675,"C27H40O3"
"786_278.12_1.5",786,278.123737447215,1.5043555,"C11H16O7"
"7860_513.36_7.3",7860,513.357018381531,7.263675,"C30H50O5"
"7861_385.24_7.3",7861,385.238310932162,7.2642813,"C24H34O5"
"7862_301.22_7.3",7862,301.216715482149,7.2656827,"C20H30O3"
"7863_489.28_7.3",7863,489.283167854053,7.267559,"C28H42O8"
"7864_267.21_7.3",7864,267.211190577322,7.2679687,"C20H28O"
"7865_296.26_7.3",7865,296.259034301429,7.2698092,"C18H30O2"
"7866_296.26_7.3",7866,296.257514150467,7.270048,"C18H30O2"
"7867_318.24_7.3",7867,318.239326623814,7.270048,NA
"7868_555.37_7.3",7868,555.365656912647,7.2716584,"C34H52O7"
"7869_296.26_7.3",7869,296.259965521127,7.2720704,"C18H30O2"
"787_334.19_1.5",787,334.186231947577,1.5061353,"C15H24O7"
"7870_318.24_7.3",7870,318.241383055616,7.27255,"C15H28N2O4"
"7871_287.24_7.3",7871,287.237532722154,7.2730536,"C20H30O"
"7872_191.18_7.3",7872,191.181008864912,7.273772,"C11H23FO"
"7873_289.25_7.3",7873,289.254930764693,7.273772,"C17H33FO2"
