formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScoreNormalized	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C13H26N2O7S2	[M - H2O + H]+	C13H25N2O6S2+	0.868	0.333	70.158	70.158	0.000	17	0.508	1.631	1.631	-48791.785		369.116	29	0.478	712763075803803267	712762521899762468	145	
1	C7H9NO4	[M - H2O + H]+	C7H8NO3+	1.000	0.333	47.419	44.445	2.974	4	0.905	1.464	1.464	-116911.898		154.050	29	0.478	712763095223432453	712762521878790944	144	
1	C11H20O9	[M + Na]+	C11H20NaO9+	0.958	1.000	65.005	65.005	0.000	14	0.686	0.931	1.016	0.994		319.100	29	0.479	712763082355306761	712762521924928296	146	
1	C14H25NO5	[M - H2O + H]+	C14H24NO4+	1.000	0.293	121.285	121.285	0.000	19	0.459	1.941	1.941	-66662.423		270.170	29	0.479	712763094028055771	712762521950094124	147	
1	C8H14N6O6	[M + H]+	C8H15N6O6+	0.348	0.333	47.454	44.934	2.520	14	0.256	1.534	1.534	2.031		291.105	29	0.480	712763077057900324	712762521975259952	148	
1	C13H23AsN2O5	[M - H2O + H]+	C13H22AsN2O4+	0.772	0.327	26.318	26.318	0.000	7	0.617	1.270	1.270	-52191.654		345.079	29	0.480	712763069566872330	712762522000425780	149	
1	C24H42O21	[M + Na]+	C24H42NaO21+	1.000	0.948	52.186	48.624	3.562	7	0.760	0.381	0.471	0.785		689.212	29	0.480	712763336681133862	712762522025591608	150	
1	C8H10O3	[M - H2O + H]+	C8H9O2+	1.000	0.500	44.082	44.082	0.000	4	0.613	1.401	1.401	-131405.023		137.060	29	0.481	712763082447581469	712762522075923264	152	
1	C8H8O2	[M + H3N + H]+	C8H12NO2+	0.998	0.333	65.956	62.822	3.134	13	0.233	1.860	1.860	1.395		154.086	29	0.481	712763095827412295	712762522050757436	151	
1	C30H52O26	[M + Na]+	C30H52NaO26+	1.000	0.999	61.598	61.598	0.000	8	0.839	0.699	0.699	0.514		851.264	29	0.481	712763999804792174	712762522101089092	153	
1	C17H18O5S	[M - H2O + H]+	C17H17O4S+	0.863	0.113	63.045	63.045	0.000	10	0.523	2.282	2.282	-56798.062		317.085	29	0.482	712763103972751298	712762522122060616	154	
1	C17H17F3N4O4	[M + H]+	C17H18F3N4O4+	0.342	0.328	87.724	87.724	0.000	19	0.654	-2.313	2.313	-2.120		399.127	29	0.482	712763110520060357	712762522151420748	155	
1	C11H22N2O4	[M - H2O + H]+	C11H21N2O3+	0.963	0.333	42.091	38.887	3.204	14	0.719	2.223	2.223	-78594.017		229.155	29	0.484	712763075094965724	712762522235306836	157	
1	C20H30O13	[M + H3N + H]+	C20H34NO13+	0.936	0.126	41.637	37.725	3.912	3	0.451	1.131	1.187	0.470		496.203	29	0.486	712763077905149859	712762522314998624	160	
1	C3H11N2O5	[M - H2O + H]+	C3H10N2O4+	1.000	0.333	17.120	17.120	0.000	2	0.120	-2.378	2.378	-130454.073		138.063	29	0.486	712763083848479094	712762522264666968	158	
1	C16H24O10	[M + H3N + H]+	C16H28NO10+	0.987	0.325	52.730	52.730	0.000	20	0.545	1.310	1.310	-0.285		394.171	29	0.486	712763106598385820	712762522289832796	159	
1	C12H24N6O5S2	[M - H2O + H]+	C12H23N6O4S2+	0.978	0.331	103.974	103.974	0.000	22	0.724	-0.892	1.750	-47507.138		379.121	29	0.486	712763124503870925	712762522340164452	161	
1	C4H6N4O4	[M - H2O + H]+	C4H5N4O3+	0.350	0.307	5.410	5.410	0.000	2	0.004	-2.346	3.246	-114693.342		157.035	29	0.487	712763081596137627	712762522361135976	162	
1	C13H20N4O6	[M + Na]+	C13H20N4NaO6+	0.562	0.999	109.186	109.186	0.000	21	0.593	-0.116	2.529	-2.649		351.127	29	0.489	712763138227634432	712762522684097428	173	
1	C6H9BO4S	[M + H3N + H]+	C6H13BNO4S+	0.978	0.333	26.838	26.838	0.000	8	0.205	0.863	1.406	-1.718		205.069	29	0.490	712763066316286239	712762522386301804	163	
1	C11H19N3O5	[M - H2O + H]+	C11H18N3O4+	0.840	0.333	106.628	106.628	0.000	19	0.668	1.188	1.221	-70318.086		256.129	30	0.492	712763066370812231	712762522411467632	164	
1	C14H28N2O7	[M - H2O + H]+	C14H27N2O6+	0.514	0.333	35.066	35.066	0.000	7	0.903	0.627	0.627	-56426.065		319.186	30	0.492	712763108817172768	712762522436633460	165	
1	C6H7NO3	[M - H2O + H]+	C6H6NO2+	0.992	0.332	38.247	35.511	2.737	5	0.521	3.697	3.697	-145197.740		124.040	30	0.494	712763062700795775	712762522461799288	166	
1	C13H22O10	[M - H2O + H]+	C13H21O9+	0.852	0.379	9.732	7.375	2.357	3	0.040	-3.417	3.417	-56093.764		321.116	30	0.495	712763069558483701	712762522524713852	167	
1	C12H17NO3	[M + H3N + H]+	C12H21N2O3+	0.972	0.333	33.548	33.548	0.000	6	0.690	1.440	1.440	1.165		241.155	30	0.495	712763059735422617	712762522554073984	168	
1	C7H8O7	[M + H3N + H]+	C7H12NO7+	0.939	0.323	35.448	35.448	0.000	5	0.450	1.137	1.137	1.044		222.061	30	0.495	712763064051361840	712762522579239812	169	
1	C10H14N2O6S	[M + H3N + H]+	C10H18N3O6S+	1.000	0.333	106.147	102.294	3.853	23	0.748	0.001	0.479	0.803		308.091	30	0.499	712763082749571384	712762522608599944	170	
1	C5H11ClF2N2O	[M + K]+	C5H11ClF2KN2O+	0.753	0.789	10.090	10.090	0.000	1	0.251	0.010	1.831	1.915		227.016	30	0.500	712763074017029438	712762522633765772	171	
1	C8H18FNO3	[M + H]+	C8H19FNO3+	0.647	0.500	19.640	19.640	0.000	4	0.913	1.221	2.307	-4.732		196.133	30	0.500	712763063652902908	712762522658931600	172	
1	C15H19N5O5S	[M + H3N + H]+	C15H23N6O5S+	0.541	0.333	58.950	58.950	0.000	17	0.658	1.098	1.244	-0.038		399.145	30	0.501	712763091599553446	712762522734429084	175	
1	C9H16BNO6S	[M - H2O + H]+	C9H15BNO5S+	0.256	0.227	30.929	30.929	0.000	8	0.579	-0.806	1.554	-69518.257		259.079	30	0.505	712763070665780144	712762522709263256	174	
1	C3H8F3N3	[M + K]+	C3H8F3KN3+	0.972	0.978	35.026	35.026	0.000	9	0.422	-1.144	2.294	-4.175		182.029	30	0.506	712763074792975776	712762522759594912	176	
1	C7H19N3	[M + H]+	C7H20N3+	0.501	0.500	1.923	1.923	0.000	0	0.000	1.265	1.265	1.135		146.165	30	0.508	712763075648613947	712762522780566436	177	
1	C3H7NO8	[M - H2O + H]+	C3H6NO7+	0.394	0.329	20.081	20.081	0.000	5	0.171	-1.710	2.408	-107198.060		168.014	31	0.511	712763077590577009	712762522805732264	178	
1	C9H13NO8	[M + Na]+	C9H13NNaO8+	0.992	0.986	62.029	62.029	0.000	9	0.585	1.954	1.954	1.146		286.054	31	0.522	712763078370717634	712762522835092396	179	
1	C4H8Cl2O4	[M - H2O + H]+	C4H7Cl2O3+	0.414	0.229	8.437	8.437	0.000	2	0.016	2.845	2.845	-104116.630		172.977	32	0.528	712763065645197535	712762522885424052	181	
1	C8H15BrN2O3S2	[M - H2O + H]+	C8H14BrN2O2S2+	0.345	0.325	13.743	13.743	0.000	6	0.468	0.520	2.788	-57547.379		312.968	32	0.531	712763069285853853	712762522981893056	184	
1	C8H11NO9Se	[M - H2O + H]+	C8H10NO8Se+	0.691	0.333	111.866	111.866	0.000	27	0.374	-4.212	4.212	-55941.193		321.962	32	0.531	712763080484646994	712762522927367096	182	
1	C8H11N5O4	[M - H2O + H]+	C8H10N5O3+	0.528	0.302	18.169	18.169	0.000	2	0.705	-4.202	4.202	-80380.944		224.077	32	0.534	712763070246349655	712762523007058884	185	
1	C15H28N2O3	[M - H2O + H]+	C15H27N2O2+	0.355	0.333	23.578	23.578	0.000	5	0.018	-0.141	0.437	-67401.497		267.207	32	0.535	712763073832480012	712762523028030408	186	
1	C17H28N4O11S2	[M + K]+	C17H28KN4O11S2+	1.000	1.000	125.196	125.196	0.000	45	0.923	-0.924	1.213	-0.684		567.082	32	0.535	712764628820369221	712762523053196236	187	
1	C7H11NO7Se	[M - H2O + H]+	C7H10NO6Se+	0.882	0.331	34.880	34.880	0.000	8	0.087	-3.853	3.853	-64794.223		277.972	32	0.535	712763075535367683	712762523078362064	188	
1	C5H8N6OS2	[M - H2O + H]+	C5H7N6S2+	0.556	0.333	13.072	13.072	0.000	1	0.487	0.891	1.662	-83764.338		215.017	32	0.541	712763071513029677	712762523103527892	189	
1	C8H19NO9	[M - H2O + H]+	C8H18NO8+	0.736	0.306	22.062	22.062	0.000	4	0.575	1.586	1.586	-70324.442		256.103	33	0.542	712763071047461869	712762523137082328	190	
1	C5H11NO4S2	[M + H3N + H]+	C5H15N2O4S2+	0.987	0.285	66.649	66.649	0.000	13	0.431	5.669	5.669	4.911		231.048	33	0.543	712763075275320814	712762523170636764	191	
1	C11H19N5O5	[M - H2O + H]+	C11H18N5O4+	0.575	0.333	33.914	33.914	0.000	6	0.729	-2.606	3.492	-63389.449		284.135	33	0.543	712763067247421941	712762523195802592	192	
1	C9H18O7	[M + Na]+	C9H18NaO7+	0.846	0.930	25.082	25.082	0.000	4	0.285	1.189	1.189	1.327		261.095	33	0.547	712763080367206437	712762523225162724	193	
1	C6H4N4	[M + H3N + H]+	C6H8N5+	0.959	0.333	39.438	39.438	0.000	7	0.754	3.388	3.388	1.855		150.078	33	0.548	712763060221961939	712762523250328552	194	
1	C10H12N4O3	[M + H3N + H]+	C10H16N5O3+	1.000	0.333	43.706	43.706	0.000	6	0.498	-4.060	4.060	-3.938		254.124	33	0.550	712763099283519050	712762522860258224	180	
1	C18H22BrNO4	[M + H3N + H]+	C18H26BrN2O4+	0.315	0.033	31.026	31.026	0.000	7	0.712	-3.625	3.625	-3.016		413.106	33	0.550	712763099216410171	712762523271300076	195	
1	C11H18O10	[M + Na]+	C11H18NaO10+	0.996	0.998	54.951	54.951	0.000	6	0.589	1.146	1.146	0.428		333.079	33	0.551	712763089896665850	712762523296465904	196	
1	C8H8N4O4	[M + Na]+	C8H8N4NaO4+	0.986	0.989	46.637	46.637	0.000	12	0.144	-0.209	4.351	-3.867		247.043	33	0.558	712763088399299134	712762522956727228	183	
1	C6H12N6O6	[M - H2O + H]+	C6H11N6O5+	0.274	0.210	8.090	8.090	0.000	3	0.398	0.936	0.936	-72892.062		247.079	34	0.566	712763063476742113	712762523321631732	197	
1	C5H8Cl2NO3	[M - H2O + H]+	C5H7Cl2NO2+	1.000	0.333	43.679	43.679	0.000	11	0.049	5.008	5.008	-98422.762		182.985	34	0.567	712763089603064492	712762523439072256	200	
1	C5H2N4	[M + H3N + H]+	C5H6N5+	0.983	0.333	13.140	11.190	1.949	1	0.042	2.436	2.436	2.193		136.062	34	0.568	712763079008251858	712762523363574776	198	
1	C5H2N4O	[M + H3N + H]+	C5H6N5O+	0.981	0.333	22.053	22.053	0.000	4	0.165	2.316	2.316	2.491		152.057	34	0.570	712763091083654042	712762523384546300	199	
1	C6H5NO	[M + H3N + H]+	C6H9N2O+	0.904	0.310	49.684	49.684	0.000	9	0.685	3.647	3.647	3.603		125.071	35	0.576	712763057944454578	712762523464238084	201	
1	C7H12O7	[M + H3N + H]+	C7H16NO7+	1.000	0.333	117.897	114.902	2.995	23	0.779	3.295	3.295	1.202		226.092	35	0.576	712763088311218714	712762523489403912	202	
1	C6H4Cl3N	[M + H]+	C6H5Cl3N+	0.186	0.153	0.160	0.160	0.000	0	0.000	2.661	2.661	2.865		195.949	35	0.577	712763117495188497	712762523514569740	203	
1	C7H17NO9	[M - H2O + H]+	C7H16NO8+	0.539	0.316	34.803	34.803	0.000	6	0.775	1.347	1.347	-74396.453		242.087	35	0.581	712763112462023254	712762523539735568	204	
1	C14H18O9	[M + H3N + H]+	C14H22NO9+	1.000	0.332	77.615	73.897	3.718	17	0.746	-0.181	1.562	-0.367		348.129	35	0.581	712763092874622034	712762523560707092	205	
1	C15H17N5O5	[M + H3N + H]+	C15H21N6O5+	0.729	0.330	44.915	42.563	2.352	13	0.828	-0.113	1.056	-4.503		365.155	35	0.581	712763101783324441	712762523585872920	206	
1	C7H10O6	[M + H3N + H]+	C7H14NO6+	0.994	0.226	25.945	25.945	0.000	3	0.147	3.677	3.677	1.569		208.082	35	0.581	712763060385539821	712762523611038748	207	
1	C7H9BO4S	[M + H3N + H]+	C7H13BNO4S+	0.958	0.311	92.858	92.858	0.000	16	0.256	1.922	1.922	-1.093		217.069	35	0.581	712763089934414609	712762523682341928	210	
1	C14H21NO9	[M + Na]+	C14H21NNaO9+	0.958	0.997	33.320	29.606	3.713	14	0.213	-0.670	3.839	-0.654		370.111	35	0.581	712763105822439515	712762523636204576	208	
1	C9H16O7	[M + H3N + H]+	C9H20NO7+	0.991	0.309	35.597	35.597	0.000	3	0.407	1.201	1.201	0.793		254.124	35	0.581	712763123979582857	712762523657176100	209	
1	C7H14O6	[M + H3N + H]+	C7H18NO6+	0.983	0.484	8.093	8.093	0.000	5	0.765	1.269	1.269	1.727		212.113	35	0.583	712763066354034994	712762523707507756	211	
1	C2H10N3OS2	[M + H]+	C2H11N3OS2+	0.501	0.500	22.324	22.324	0.000	3	0.962	9.294	9.294	9.263		157.035	35	0.583	712763081961042110	712762523732673584	212	
1	C8H8O4	[M + H3N + H]+	C8H12NO4+	0.999	0.333	164.423	161.238	3.185	28	0.896	1.863	1.863	0.783		186.076	35	0.585	712763120510893244	712762523757839412	213	
1	C3H5Cl2O3	[M - H2O + H]+	C3H4Cl2O2+	1.000	0.474	5.954	5.954	0.000	2	0.044	3.198	3.198	-126869.344		141.959	35	0.586	712763102492161929	712762523778810936	214	
1	C13H22O10	[M - H2O + H]+	C13H21O9+	0.663	0.048	6.174	3.795	2.378	0	0.000	-6.835	6.835	-56094.093		321.116	35	0.591	712763100122379940	712762523803976764	215	
1	C6H8O2	[M + H3N + H]+	C6H12NO2+	0.477	0.333	37.222	34.353	2.869	5	0.646	6.582	6.582	2.191		130.087	36	0.599	712763088533516910	712762523854308420	217	
1	C15H22O9	[M + H3N + H]+	C15H26NO9+	0.994	0.329	59.900	53.724	6.176	15	0.939	-0.509	0.975	-0.324		364.160	36	0.601	712763095600919837	712762523900445772	219	
1	C7H15NO3	[M - H2O + H]+	C7H14NO2+	0.959	0.333	39.257	36.164	3.093	5	0.337	5.937	9.121	-124983.474		144.102	36	0.602	712763106187343998	712762523925611600	220	
1	C5H8N2O	[M + H3N + H]+	C5H12N3O+	0.992	0.333	44.125	44.125	0.000	8	0.617	7.267	7.267	2.395		130.098	36	0.602	712763083370328429	712762523875279944	218	
1	C24H42O21	[M + H3N + H]+	C24H46NO21+	0.763	0.333	151.075	144.233	6.843	38	0.948	0.680	1.360	0.316		684.256	36	0.604	712763116660521913	712762523950777428	221	
1	C30H52O26	[M + H3N + H]+	C30H56NO26+	0.499	0.332	96.363	86.870	9.492	34	0.954	0.575	1.257	-0.221		846.308	36	0.604	712763118510210131	712762523975943256	222	
1	C30H52O26	[M + Na]+	C30H52NaO26+	1.000	1.000	64.482	64.482	0.000	9	0.901	-0.042	0.283	0.091		851.264	36	0.604	712763326270871197	712762524001109084	223	
1	C13H19NO6	[M + H3N + H]+	C13H23N2O6+	1.000	0.333	133.154	129.479	3.675	45	0.936	-0.763	1.088	-0.372		303.155	36	0.604	712763094703338734	712762524026274912	224	
1	C8H14O8	[M + H3N + H]+	C8H18NO8+	0.469	0.330	44.730	44.730	0.000	8	0.732	0.985	0.985	1.297		256.103	36	0.605	712763088491573845	712762523829142592	216	
1	C7H12N6O6	[M - H2O + H]+	C7H11N6O5+	0.554	0.237	11.513	9.308	2.205	6	0.203	1.799	2.506	-69514.946		259.079	36	0.606	712763120578002128	712762524064023652	225	
1	C7H8O7	[M + H3N + H]+	C7H12NO7+	0.988	0.333	125.239	122.286	2.952	15	0.568	0.660	0.975	1.179		222.061	36	0.608	712763090643252071	712762524089189480	226	
1	C10H14N2O6S	[M + H3N + H]+	C10H18N3O6S+	0.927	0.333	107.983	103.816	4.167	26	0.908	-0.030	0.404	0.348		308.091	37	0.609	712763132267528090	712762524122743916	227	
1	C9H16O2	[M + H3N + H]+	C9H20NO2+	0.921	0.333	77.267	77.267	0.000	12	0.398	1.751	1.751	1.922		174.149	37	0.609	712763083689095537	712762524466676892	239	
1	C8H14BNO7S	[M - H2O + H]+	C8H13BNO6S+	0.624	0.333	29.853	29.853	0.000	9	0.601	-0.674	2.222	-68991.640		261.058	37	0.609	712763120749968640	712762524147909744	228	
1	C42H72O36	[M + H3N + H]+	C42H76NO36+	0.349	0.320	57.030	50.594	6.437	14	0.838	1.539	1.766	2.440		1170.417	37	0.614	712763120594779364	712762524202435704	230	
1	C11H19NO4	[M + H3N + H]+	C11H23N2O4+	0.476	0.333	62.407	59.359	3.048	18	0.713	3.627	3.627	0.794		247.165	37	0.615	712763110960462298	712762524227601532	231	
1	C6H13ClN2O2	[M + Na]+	C6H13ClN2NaO2+	0.806	0.920	11.937	11.937	0.000	5	0.821	-0.435	4.109	-2.935		203.055	37	0.616	712763093512156341	712762524336653448	234	
1	C36H62O31	[M + H3N + H]+	C36H66NO31+	0.325	0.158	64.131	57.462	6.669	22	0.836	1.954	1.954	0.912		1008.362	37	0.617	712763112629795443	712762524256961664	232	
1	C13H10O8	[M - H2O + H]+	C13H9O7+	0.489	0.017	62.609	62.609	0.000	8	0.442	0.263	0.362	-65010.618		277.035	37	0.619	712763112067758619	712762524366013580	235	
1	C11H22O3S2	[M + H3N + H]+	C11H26NO3S2+	0.998	0.496	54.760	54.760	0.000	8	0.676	-2.089	2.500	-1.996		284.134	37	0.620	712763082095259854	712762524294710404	233	
1	C5H8O2S	[M + H3N + H]+	C5H12NO2S+	1.000	0.333	121.724	117.085	4.639	10	0.755	6.589	6.589	1.959		150.059	37	0.620	712763081369645169	712762524412150932	237	
1	C7H10O7	[M - H2O + H]+	C7H9O6+	0.762	0.485	67.269	67.269	0.000	10	0.048	4.483	4.483	-95272.089		189.040	37	0.621	712763096200705418	712762524391179408	236	
1	C9H17NO2	[M - H2O + H]+	C9H16NO+	0.894	0.327	23.373	23.373	0.000	4	0.817	3.075	3.075	-116856.559		154.123	37	0.624	712763088919392888	712762524437316760	238	
1	C3H6Cl2O4	[M - H2O + H]+	C3H5Cl2O3+	1.000	0.489	29.773	29.773	0.000	6	0.146	4.431	4.431	-113298.093		158.962	38	0.629	712763109500844382	712762524177269876	229	
1	C10H13NO11S	[M + K]+	C10H13KNO11S+	1.000	1.000	145.553	145.553	0.000	37	0.755	-4.573	4.573	-3.374		393.983	38	0.629	712763164521727965	712762524508619936	240	
1	C8H8Cl2NO2	[M + Na]+	C8H8Cl2NNaO2+	0.587	0.756	27.556	27.556	0.000	8	0.054	0.277	0.281	1.936		242.983	38	0.630	712763092035761163	712762524764472504	246	
1	C36H62O31	[M + Na]+	C36H62NaO31+	1.000	1.000	62.512	62.512	0.000	16	0.870	0.929	1.092	1.899		1013.319	38	0.630	712766911159285388	712762524554757284	241	
1	C6H8O7	[M + H3N + H]+	C6H12NO7+	0.926	0.333	76.531	73.663	2.868	10	0.715	0.573	0.573	1.532		210.061	38	0.631	712763107542104274	712762524697363632	244	
1	C12H15NO13Se	[M - H2O + H]+	C12H14NO12Se+	0.369	0.328	82.487	82.487	0.000	36	0.814	-4.511	4.511	-41123.418		437.973	38	0.631	712763330649724652	712762524655420588	243	
1	C11H14BrNO7SSi	[M + H3N + H]+	C11H18BrN2O7SSi+	0.802	0.002	52.084	52.084	0.000	12	0.643	1.165	1.165	0.567		428.978	38	0.631	712763141075567047	712762524613477544	242	
1	C8H6O2PS	[M + H3N + H]+	C8H10NO2PS+	0.384	0.333	40.752	38.555	2.197	11	0.312	3.884	3.884	0.290		215.017	38	0.631	712763096074876252	712762524730918068	245	
1	C6H4O5	[M - H2O + H]+	C6H3O4+	0.996	0.492	15.126	15.126	0.000	2	0.016	1.744	1.744	-129568.576		139.003	38	0.631	712763113657400010	712762524789638332	247	
1	C6H7NO4	[M - H2O + H]+	C6H6NO3+	0.713	0.331	13.546	13.546	0.000	2	0.160	0.671	1.239	-128613.918		140.034	38	0.632	712763080417538107	712762524810609856	248	
1	C8H12O8	[M + H3N + H]+	C8H16NO8+	0.992	0.333	66.587	66.587	0.000	11	0.690	0.823	0.823	0.618		254.087	38	0.636	712763101942708040	712762524835775684	249	
1	C10H20N2O4	[M - H2O + H]+	C10H19N2O3+	0.570	0.333	106.054	102.922	3.132	18	0.535	2.343	2.343	-83714.169		215.139	38	0.637	712763116358531963	712762524886107340	251	
1	C8H12O8	[M + Na]+	C8H12NaO8+	1.000	1.000	40.195	40.195	0.000	5	0.148	1.341	1.341	1.146		259.043	38	0.637	712763105516255287	712762524860941512	250	
1	C14H18O7	[M + H3N + H]+	C14H22NO7+	0.681	0.332	48.992	48.992	0.000	10	0.308	0.522	0.839	0.543		316.139	38	0.637	712763108628429066	712762524936438996	253	
1	C8H10O4	[M + H3N + H]+	C8H14NO4+	1.000	0.333	299.257	299.257	0.000	35	0.508	2.434	2.434	1.466		188.092	38	0.638	712763088944558716	712762524911273168	252	
1	C8H12O3	[M + H3N + H]+	C8H16NO3+	1.000	0.333	90.357	87.315	3.042	13	0.958	3.830	3.830	1.609		174.113	38	0.640	712763122020842817	712762524965799128	254	
1	C7H17NO7	[M - H2O + H]+	C7H16NO6+	0.860	0.333	70.985	70.985	0.000	13	0.214	0.866	0.866	-85724.257		210.097	38	0.641	712763092211921947	712762525007742172	255	
1	C8H18FNO3	[M + H]+	C8H19FNO3+	0.628	0.499	21.292	21.292	0.000	5	0.578	1.258	1.366	-4.528		196.133	39	0.643	712763090248987429	712762525032908000	256	
1	C17H29NO7	[M - H2O + H]+	C17H28NO6+	0.634	0.333	49.993	49.993	0.000	12	0.482	1.220	1.220	-52632.855		342.191	39	0.643	712763100734748363	712762525058073828	257	
1	C11H14N2O4	[M + H3N + H]+	C11H18N3O4+	0.935	0.333	68.214	65.129	3.085	19	0.909	1.607	1.607	-0.322		256.129	39	0.645	712763089678562020	712762525083239656	258	
1	C8H8O2	[M + H3N + H]+	C8H12NO2+	1.000	0.333	73.113	69.927	3.185	7	0.139	2.668	2.668	1.071		154.086	39	0.646	712763100894131934	712762525116794092	259	
1	C10H17N3O7	[M - H2O + H]+	C10H16N3O6+	0.468	0.333	55.884	55.884	0.000	10	0.324	3.124	3.124	-65704.019		274.104	39	0.649	712763116052347748	712762525141959920	260	
1	C11H22N2O4	[M - H2O + H]+	C11H21N2O3+	0.958	0.333	69.246	65.746	3.500	12	0.716	1.842	1.842	-78593.876		229.155	39	0.649	712763118766062702	712762525183902964	261	
1	C8H8O3	[M + H3N + H]+	C8H12NO3+	1.000	0.333	49.760	46.648	3.112	5	0.841	0.933	0.933	1.531		170.081	39	0.655	712763112445246018	712762525209068792	262	
1	C10H12O4	[M - H2O + H]+	C10H11O3+	1.000	0.500	52.350	52.350	0.000	5	0.757	2.321	2.321	-100575.895		179.071	40	0.663	712763117952367653	712762525234234620	263	
1	C20H29NO6S	[M - H2O + H]+	C20H28NO5S+	0.402	0.231	76.805	76.805	0.000	22	0.702	-0.002	4.516	-45686.107		394.171	40	0.663	712763114068441821	712762525259400448	264	
1	C14H20N6O9	[M - H2O + H]+	C14H19N6O8+	0.967	0.000	10.938	7.774	3.164	5	0.153	1.493	1.493	-45124.624		399.126	40	0.664	712763141302059516	712762525284566276	265	
1	C8H10O3	[M - H2O + H]+	C8H9O2+	1.000	0.500	54.465	51.274	3.192	5	0.529	1.699	1.699	-131404.610		137.060	40	0.664	712763105092630535	712762525309732104	266	
1	C15H25NO7	[M - H2O + H]+	C15H24NO6+	0.515	0.333	43.513	39.797	3.716	14	0.749	3.661	3.661	-57329.220		314.160	40	0.667	712763105700804678	712762525334897932	267	
1	C14H18O8	[M + H3N + H]+	C14H22NO8+	1.000	0.332	62.582	58.807	3.775	19	0.806	2.073	2.073	0.503		332.134	40	0.668	712763097484162514	712762525360063760	268	
1	C8H10O7	[M - H2O + H]+	C8H9O6+	1.000	0.500	42.498	42.498	0.000	4	0.285	1.635	1.635	-89586.032		201.040	40	0.668	712763091737965511	712762525385229588	269	
1	C7H8O5	[M - H2O + H]+	C7H7O4+	1.000	0.500	75.357	75.357	0.000	18	0.707	4.727	4.727	-116170.212		155.034	40	0.670	712763119843998890	712762525431366940	271	
1	C14H22O8	[M + H3N + H]+	C14H26NO8+	0.596	0.333	74.098	70.417	3.681	21	0.820	4.082	4.082	-0.158		336.165	40	0.672	712763092031566840	712762525406201112	270	
1	C12H18N4O4	[M + Na]+	C12H18N4NaO4+	0.924	0.956	28.678	28.678	0.000	6	0.686	-0.106	1.686	-3.788		305.121	40	0.672	712763084653785512	712762525452338464	272	
1	C7H8O4	[M + H3N + H]+	C7H12NO4+	1.000	0.333	98.092	95.095	2.998	8	0.917	1.119	1.612	1.412		174.076	40	0.674	712763091687633848	712762525477504292	273	
1	C5H9NO4	[M - H2O + H]+	C5H8NO3+	0.999	0.333	30.083	30.083	0.000	5	0.241	10.012	10.012	-138485.736		130.050	40	0.674	712763099946219161	712762525523641644	275	
1	C9H18N2O5	[M - H2O + H]+	C9H17N2O4+	0.827	0.333	49.093	49.093	0.000	7	0.642	1.650	1.650	-82951.249		217.119	41	0.675	712763100621502138	712762525502670120	274	
1	C7H15NO8	[M - H2O + H]+	C7H14NO7+	0.985	0.333	20.218	20.218	0.000	6	0.763	2.602	2.602	-80374.831		224.077	41	0.677	712763082208506086	712762525548807472	276	
1	C7H16O6S	[M - H2O + H]+	C7H15O5S+	0.896	0.281	7.414	7.414	0.000	2	0.091	1.398	1.398	-85330.971		211.064	41	0.677	712763099157689884	712762525569778996	277	
1	C6H10N2O2	[M + H3N + H]+	C6H14N3O2+	1.000	0.333	105.019	105.019	0.000	18	0.219	4.116	5.352	-1.362		160.108	41	0.678	712763080459481165	712762525594944824	278	
1	C12H18N2O	[M - H2O + H]+	C12H17N2+	0.498	0.333	10.959	10.959	0.000	2	0.028	-0.290	0.663	-95222.325		189.139	41	0.680	712763107097508016	712762525615916348	279	
1	C9H18O7	[M + H3N + H]+	C9H22NO7+	0.951	0.011	126.129	122.964	3.165	31	0.742	4.262	4.262	1.294		256.139	41	0.688	712763109425346890	712762525641082176	280	
1	C9H18O7	[M + Na]+	C9H18NaO7+	0.749	0.796	9.062	5.725	3.336	1	0.052	0.250	0.250	1.327		261.095	41	0.688	712763106560637061	712762525670442308	281	
1	C6H10O2S	[M + H3N + H]+	C6H14NO2S+	0.741	0.333	65.915	65.915	0.000	10	0.518	4.628	4.628	2.827		164.074	41	0.689	712763102223726451	712762525699802440	282	
1	C7H13N3O	[M + H3N + H]+	C7H17N4O+	1.000	0.333	73.062	70.523	2.540	9	0.288	5.887	5.887	2.266		173.140	41	0.690	712763106170566772	712762525745939792	284	
